ROI,Subject,Effect, LocalizerSize,EffectSize
2,047_langmus_09_PL2017,W, 74,1.239366
2,047_langmus_09_PL2017,N, 74,-0.000046
2,048_KAN_syntax_08_PL2017,S, 74,1.553792
2,048_KAN_syntax_08_PL2017,W, 74,1.925040
2,048_KAN_syntax_08_PL2017,N, 74,0.911657
2,048_langmus_10_PL2017,S, 74,1.035994
2,048_langmus_10_PL2017,W, 74,1.293537
2,048_langmus_10_PL2017,N, 74,-0.208233
2,049_KAN_langmus_11_PL2017,S, 74,7.270775
2,049_KAN_langmus_11_PL2017,W, 74,4.431467
2,049_KAN_langmus_11_PL2017,N, 74,2.039381
2,050_KAN_langmus_12_PL2017,S, 74,1.780022
2,050_KAN_langmus_12_PL2017,W, 74,1.775258
2,050_KAN_langmus_12_PL2017,N, 74,1.153812
2,050_KAN_syntax_05_PL2017,S, 74,1.061633
2,050_KAN_syntax_05_PL2017,W, 74,0.753002
2,050_KAN_syntax_05_PL2017,N, 74,0.515517
2,051_langmus_13_PL2017,S, 74,2.491548
2,051_langmus_13_PL2017,W, 74,1.938968
2,051_langmus_13_PL2017,N, 74,0.666407
2,052_langmus_14_PL2017,S, 74,0.435106
2,052_langmus_14_PL2017,W, 74,0.012128
2,052_langmus_14_PL2017,N, 74,-0.460389
2,054_KAN_langstroop_02_PL2017,S, 74,0.884285
2,054_KAN_langstroop_02_PL2017,W, 74,0.683840
2,054_KAN_langstroop_02_PL2017,N, 74,0.163184
2,056_KAN_langstroop_04_PL2017,S, 74,2.294003
2,056_KAN_langstroop_04_PL2017,W, 74,1.178812
2,056_KAN_langstroop_04_PL2017,N, 74,0.426391
2,056_KAN_langevents_05_PL2017,S, 74,0.767358
2,056_KAN_langevents_05_PL2017,W, 74,0.091056
2,056_KAN_langevents_05_PL2017,N, 74,0.171266
2,057_KAN_langevents_02_PL2017,S, 74,1.079693
2,057_KAN_langevents_02_PL2017,W, 74,2.406848
2,057_KAN_langevents_02_PL2017,N, 74,0.755223
2,058_domspec_14_PL2017,S, 74,1.338270
2,058_domspec_14_PL2017,W, 74,1.399835
2,058_domspec_14_PL2017,N, 74,0.646240
2,059_KAN_langevents_04_PL2017,S, 74,1.362826
2,059_KAN_langevents_04_PL2017,W, 74,0.908189
2,059_KAN_langevents_04_PL2017,N, 74,0.302624
2,060_domspec_15_PL2017,S, 74,1.535541
