ROI,Subject,Weight
4,310_FED_20150617a_3T2_PL2017,1.000000
4,311_FED_20150617b_3T2_PL2017,1.000000
4,312_FED_20170925a_3T2_PL2017,1.000000
4,318_FED_20191106d_3T2_PL2017,1.000000
4,319_FED_20150624a_3T2_PL2017,1.000000
4,320_POLY05_20160425_3T1_PL2017,1.000000
4,320_FED_20150624c_3T2_PL2017,1.000000
4,321_FED_20150819a_3T1_PL2017,1.000000
4,322_FED_20150820a_3T2_PL2017,1.000000
4,323_FED_20150823_3T2_PL2017,1.000000
4,324_FED_20150827a_3T2_PL2017,1.000000
4,325_FED_20150827b_3T2_PL2017,1.000000
4,326_FED_20170923a_3T2_PL2017,1.000000
4,326_FED_20150828c_3T2_PL2017,1.000000
4,326_FED_20160523e_3T2_PL2017,1.000000
4,327_FED_20150923b_3T2_PL2017,1.000000
4,328_FED_20151106b_3T1_PL2017,1.000000
4,329_FED_20151109a_3T1_PL2017,1.000000
4,330_FED_20151111a_3T1_PL2017,1.000000
4,331_FED_20151111c_3T1_PL2017,1.000000
4,332_FED_20151113a_3T1_PL2017,1.000000
4,333_FED_20151119a_3T1_PL2017,1.000000
4,334_FED_20151119a_3T2_PL2017,1.000000
4,335_FED_20151120a_3T1_PL2017,1.000000
4,336_FED_20151212_3T1_PL2017,1.000000
4,337_FED_20151215a_3T1_PL2017,1.000000
4,338_FED_20170113b_3T2_PL2017,1.000000
4,338_FED_20170614b_3T2_PL2017,1.000000
4,338_FED_20160112a_3T2_PL2017,1.000000
4,338_FED_20151215c_3T2_PL2017,1.000000
4,339_FED_20151217a_3T2_PL2017,1.000000
4,340_FED_20151217b_3T2_PL2017,1.000000
4,341_FED_20151217c_3T2_PL2017,1.000000
4,342_FED_20160105c_3T2_PL2017,1.000000
4,343_FED_20160107a_3T2_PL2017,1.000000
4,344_FED_20160107e_3T2_PL2017,1.000000
4,345_FED_20160112b_3T2_PL2017,1.000000
4,346_FED_20160112e_3T2_PL2017,1.000000
4,347_FED_20160114e_3T2_PL2017,1.000000
4,348_FED_20160119c_3T2_PL2017,1.000000
4,349_FED_20160119d_3T2_PL2017,1.000000
4,350_FED_20160121c_3T2_PL2017,1.000000
4,351_FED_20160126a_3T2_PL2017,1.000000
4,352_FED_20160126e_3T2_PL2017,1.000000
4,353_FED_20160127a_3T1_PL2017,1.000000
4,354_FED_20160128d_3T2_PL2017,1.000000
4,355_FED_20160128e_3T2_PL2017,1.000000
4,356_FED_20160202c_3T2_PL2017,1.000000
4,357_FED_20160205m_3T2_PL2017,1.000000
4,358_FED_20160208m_3T2_PL2017,1.000000
4,359_FED_20160209m_3T2_PL2017,1.000000
4,360_FED_20160211a_3T2_PL2017,1.000000
4,361_FED_20160211b_3T2_PL2017,1.000000
4,362_FED_20160212m_3T1_PL2017,1.000000
4,363_FED_20160222b_3T2_PL2017,1.000000
4,364_FED_20160229a_3T1_PL2017,1.000000
4,365_FED_20170120a_3T2_PL2017,1.000000
4,365_FED_20160229c_3T1_PL2017,1.000000
4,366_FED_20170922b_3T2_PL2017,1.000000
4,366_FED_20160229d_3T1_PL2017,1.000000
4,366_FED_20161103a_3T1_PL2017,1.000000
4,367_FED_20160309b_3T1_PL2017,1.000000
4,368_FED_20160310b_3T1_PL2017,1.000000
4,369_FED_20160317b_3T1_PL2017,1.000000
4,370_FED_20160317c_3T1_PL2017,1.000000
4,371_FED_20160318a_3T1_PL2017,1.000000
4,372_FED_20160318b_3T1_PL2017,1.000000
4,373_FED_20160318c_3T1_PL2017,1.000000
4,375_FED_20160331d_3T1_PL2017,1.000000
4,376_FED_20160401b_3T2_PL2017,1.000000
4,378_FED_20160405a_3T1_PL2017,1.000000
4,379_FED_20160407a_3T1_PL2017,1.000000
4,380_FED_20160407b_3T1_PL2017,1.000000
4,381_FED_20160407c_3T1_PL2017,1.000000
4,382_FED_20160407a_3T2_PL2017,1.000000
4,383_POLY04_20160420_3T1_PL2017,1.000000
4,383_FED_20160505a_3T1_PL2017,1.000000
4,384_FED_20160421a_3T2_PL2017,1.000000
4,385_POLY03_20160421_3T2_PL2017,1.000000
4,386_FED_20160425d_3T1_PL2017,1.000000
4,387_FED_20160425a_3T1_PL2017,1.000000
4,388_FED_20160426b_3T1_PL2017,1.000000
4,389_POLY02_20160425_3T1_PL2017,1.000000
4,390_FED_20160428a_3T1_PL2017,1.000000
4,391_FED_20160429a_3T2_PL2017,1.000000
4,392_FED_20160504a_3T1_PL2017,1.000000
4,393_FED_20160504b_3T2_PL2017,1.000000
4,394_POLY08_20160505_3T1_PL2017,1.000000
4,395_FED_20160506a_3T2_PL2017,1.000000
4,396_POLY09_20160512_3T1_PL2017,1.000000
4,397_FED_20160516a_3T1_PL2017,1.000000
4,398_FED_20160516b_3T1_PL2017,1.000000
4,399_FED_20160519d_3T1_PL2017,1.000000
4,400_FED_20160520a_3T1_PL2017,1.000000
4,401_FED_20160520d_3T1_PL2017,1.000000
4,402_FED_20160526c_3T1_PL2017,1.000000
4,403_FED_20160526b_3T1_PL2017,1.000000
4,404_FED_20160527a_3T2_PL2017,1.000000
4,405_FED_20160531a_3T1_PL2017,1.000000
4,406_FED_20160601a_3T1_PL2017,1.000000
4,407_FED_20160616a_3T2_PL2017,1.000000
4,408_FED_20160617a_3T2_PL2017,1.000000
4,409_FED_20160622a_3T1_PL2017,1.000000
4,409_FED_20160728a_3T2_PL2017,1.000000
4,410_FED_20160623b_3T2_PL2017,1.000000
4,411_FED_20160624a_3T2_PL2017,1.000000
4,412_FED_20160707a_3T1_PL2017,1.000000
4,413_FED_20160707c_3T1_PL2017,1.000000
4,414_FED_20160711b_3T1_PL2017,1.000000
4,415_FED_20160714a_3T2_PL2017,1.000000
4,416_FED_20160802a_3T1_PL2017,1.000000
4,417_FED_20160803b_3T1_PL2017,1.000000
4,417_FED_20161217c_3T2_PL2017,1.000000
4,418_FED_20160803a_3T2_PL2017,1.000000
4,419_FED_20160805a_3T1_PL2017,1.000000
4,420_FED_20160805b_3T1_PL2017,1.000000
4,421_FED_20160804b_3T1_PL2017,1.000000
4,422_FED_20160816a_3T1_PL2017,1.000000
4,423_FED_20160817c_3T1_PL2017,1.000000
4,424_FED_20160930a_3T1_PL2017,1.000000
4,424_FED_20161102b_3T1_PL2017,1.000000
4,424_FED_20160817a_3T1_PL2017,1.000000
4,425_FED_20160818b_3T1_PL2017,1.000000
4,426_FED_20160823a_3T1_PL2017,1.000000
4,426_FED_20160908d_3T1_PL2017,1.000000
4,427_FED_20160823c_3T1_PL2017,1.000000
4,428_FED_20160906a_3T2_PL2017,1.000000
4,429_FED_20160906b_3T2_PL2017,1.000000
4,430_FED_20160906d_3T2_PL2017,1.000000
4,430_FED_20170110b_3T2_PL2017,1.000000
4,430_FED_20170426d_3T2_PL2017,1.000000
4,430_FED_20170614c_3T2_PL2017,1.000000
4,430_FED_20170823a_3T2_PL2017,1.000000
4,431_FED_20160907d_3T2_PL2017,1.000000
4,432_FED_20160907a_3T2_PL2017,1.000000
4,433_FED_20160908c_3T1_PL2017,1.000000
4,434_FED_20160909c_3T2_PL2017,1.000000
4,435_FED_20160909b_3T2_PL2017,1.000000
4,436_FED_20160909d_3T2_PL2017,1.000000
4,437_FED_20160929_3T1_PL2017,1.000000
4,438_FED_20160929a_3T1_PL2017,1.000000
4,439_POLY10_20160930_3T1_PL2017,1.000000
4,440_FED_20160930_3T2_PL2017,1.000000
4,441_FED_20161004a_3T1_PL2017,1.000000
4,442_FED_20161004b_3T1_PL2017,1.000000
4,443_FED_20170412_3T2_PL2017,1.000000
4,443_FED_20161005_3T1_PL2017,1.000000
4,444_FED_20161006_3T1_PL2017,1.000000
4,445_FED_20161007_3T2_PL2017,1.000000
4,446_FED_20161007_3T2_PL2017,1.000000
4,447_FED_20161012a_3T2_PL2017,1.000000
4,448_FED_20161012b_3T2_PL2017,1.000000
4,449_FED_20161012c_3T2_PL2017,1.000000
4,449_FED_20170201b_3T2_PL2017,1.000000
4,450_FED_20161012_3T1_PL2017,1.000000
4,451_FED_20161013_3T1_PL2017,1.000000
4,452_POLY11_20161014_3T1_PL2017,1.000000
4,453_FED_20161014_3T1_PL2017,1.000000
4,454_FED_20161017_3T1_PL2017,1.000000
4,455_FED_20161018_3T1_PL2017,1.000000
4,456_FED_20161019b_3T1_PL2017,1.000000
4,457_FED_20161020_3T2_PL2017,1.000000
4,458_FED_20161021_3T2_PL2017,1.000000
4,459_FED_20161021_3T2_PL2017,1.000000
4,460_FED_20161025_3T1_PL2017,1.000000
4,461_FED_20161025a_3T1_PL2017,1.000000
4,462_FED_20161026_3T1_PL2017,1.000000
4,463_FED_20161026_3T1_PL2017,1.000000
4,464_FED_20161028_3T2_PL2017,1.000000
4,465_FED_20161027_3T1_PL2017,1.000000
4,466_FED_20161027_3T1_PL2017,1.000000
4,467_FED_20161028_3T1_PL2017,1.000000
4,468_FED_20161031_3T1_PL2017,1.000000
4,469_FED_20161031_3T1_PL2017,1.000000
4,470_FED_20161101_3T1_PL2017,1.000000
4,471_FED_20161101_3T1_PL2017,1.000000
4,472_FED_20161101a_3T2_PL2017,1.000000
4,473_FED_20190731a_3T2_PL2017,1.000000
4,473_FED_20170918b_3T2_PL2017,1.000000
4,473_FED_20161102a_3T1_PL2017,1.000000
4,474_FED_20161102_3T1_PL2017,1.000000
4,475_FED_20161103a_3T2_PL2017,1.000000
4,477_FED_20161103_3T2_PL2017,1.000000
4,478_FED_20161103_3T2_PL2017,1.000000
4,479_FED_20161104a_3T2_PL2017,1.000000
4,480_FED_20161104_3T1_PL2017,1.000000
4,481_FED_20161107_3T1_PL2017,1.000000
4,482_FED_20161104_3T1_PL2017,1.000000
4,484_FED_20161108_3T1_PL2017,1.000000
4,488_FED_20161109_3T2_PL2017,1.000000
4,489_FED_20161114d_3T1_PL2017,1.000000
4,490_FED_20161115_3T1_PL2017,1.000000
4,491_FED_20161115_3T1_PL2017,1.000000
4,492_FED_20161116_3T2_PL2017,1.000000
4,493_FED_20161117_3T1_PL2017,1.000000
4,494_FED_20161114a_3T1_PL2017,1.000000
4,494_FED_20170106a_3T2_PL2017,1.000000
4,495_FED_20161114_3T2_PL2017,1.000000
4,496_FED_20161118_3T1_PL2017,1.000000
4,497_FED_20161118_3T1_PL2017,1.000000
4,498_FED_20161121a_3T1_PL2017,1.000000
4,499_FED_20161121b_3T1_PL2017,1.000000
4,500_FED_20161121_3T1_PL2017,1.000000
4,501_FED_20161122_3T1_PL2017,1.000000
4,502_FED_20161122_3T1_PL2017,1.000000
4,503_FED_20161128_3T2_PL2017,1.000000
4,504_FED_20161130_3T2_PL2017,1.000000
4,505_FED_20161204_3T2_PL2017,1.000000
4,506_FED_20161205_3T2_PL2017,1.000000
4,507_FED_20161207_3T2_PL2017,1.000000
4,508_FED_20161208_3T2_PL2017,1.000000
4,509_FED_20161208_3T2_PL2017,1.000000
4,510_FED_20161212_3T2_PL2017,1.000000
4,511_POLY12_20161212_3T2_PL2017,1.000000
4,512_FED_20161213_3T2_PL2017,1.000000
4,513_FED_20161215_3T2_PL2017,1.000000
4,514_FED_20161215_3T2_PL2017,1.000000
4,515_FED_20161216_3T2_PL2017,1.000000
4,517_FED_20161219_3T2_PL2017,1.000000
4,518_FED_20161219_3T2_PL2017,1.000000
4,519_FED_20161220_3T2_PL2017,1.000000
4,520_FED_20161227a_3T2_PL2017,1.000000
4,521_FED_20161228a_3T2_PL2017,1.000000
4,522_FED_20161228e_3T2_PL2017,1.000000
4,523_FED_20161227b_3T2_PL2017,1.000000
4,524_FED_20180802a_3T2_PL2017,1.000000
4,524_FED_20170105a_3T2_PL2017,1.000000
4,525_FED_20170109a_3T2_PL2017,1.000000
4,526_FED_20170111a_3T2_PL2017,1.000000
4,527_FED_20170113a_3T2_PL2017,1.000000
4,528_FED_20170116a_3T2_PL2017,1.000000
4,529_FED_20170116b_3T2_PL2017,1.000000
4,530_FED_20170114a_3T2_PL2017,1.000000
4,531_FED_20170117a_3T2_PL2017,1.000000
4,532_FED_20170118b_3T2_PL2017,1.000000
4,533_FED_20170119_3T2_PL2017,1.000000
4,534_FED_20170119b_3T2_PL2017,1.000000
4,535_FED_20170123b_3T2_PL2017,1.000000
4,536_FED_20170125a_3T2_PL2017,1.000000
4,537_FED_20170126b_3T2_PL2017,1.000000
4,538_FED_20170127_3T2_PL2017,1.000000
4,539_FED_20170127a_3T2_PL2017,1.000000
4,540_FED_20170201a_3T2_PL2017,1.000000
4,541_FED_20170203b_3T2_PL2017,1.000000
4,541_FED_20170615a_3T2_PL2017,1.000000
4,542_FED_20170207_3T2_PL2017,1.000000
4,543_FED_20170206_3T2_PL2017,1.000000
4,544_FED_20170210_3T2_PL2017,1.000000
4,545_FED_20170217c_3T2_PL2017,1.000000
4,546_FED_20170223_3T2_PL2017,1.000000
4,547_FED_20170222_3T2_PL2017,1.000000
4,548_FED_20170227_3T2_PL2017,1.000000
4,549_FED_20170228a_3T2_PL2017,1.000000
4,550_FED_20170228c_3T2_PL2017,1.000000
4,551_FED_20170302b_3T2_PL2017,1.000000
4,551_FED_20170328a_3T2_PL2017,1.000000
4,551_FED_20170412a_3T2_PL2017,1.000000
4,552_FED_20170307a_3T2_PL2017,1.000000
4,553_FED_20170313d_3T2_PL2017,1.000000
4,554_FED_20170315a_3T2_PL2017,1.000000
4,555_FED_20170426c_3T2_PL2017,1.000000
4,555_FED_20170315b_3T2_PL2017,1.000000
4,556_FED_20170316b_3T2_PL2017,1.000000
4,557_FED_20170317a_3T2_PL2017,1.000000
4,558_FED_20170320a_3T2_PL2017,1.000000
4,559_FED_20170320c_3T2_PL2017,1.000000
4,561_FED_20170327_3T2_PL2017,1.000000
4,562_FED_20170327b_3T2_PL2017,1.000000
4,563_FED_20170327c_3T2_PL2017,1.000000
4,564_FED_20170406_3T2_PL2017,1.000000
4,565_FED_20170406_3T2_PL2017,1.000000
4,566_FED_20170407a_3T2_PL2017,1.000000
4,567_FED_20170407b_3T2_PL2017,1.000000
4,568_FED_20170407c_3T2_PL2017,1.000000
4,569_FED_20170410b_3T2_PL2017,1.000000
4,570_FED_20170410_3T2_PL2017,1.000000
4,571_FED_20170412c_3T2_PL2017,1.000000
4,572_FED_20170413a_3T2_PL2017,1.000000
4,573_FED_20170413b_3T2_PL2017,1.000000
4,574_FED_20170425a_3T2_PL2017,1.000000
4,574_FED_20170413c_3T2_PL2017,1.000000
4,574_FED_20170430a_3T2_PL2017,1.000000
4,575_FED_20170414a_3T2_PL2017,1.000000
4,576_FED_20171006a_3T2_PL2017,1.000000
4,576_FED_20170414b_3T2_PL2017,1.000000
4,577_FED_20170414c_3T2_PL2017,1.000000
4,578_FED_20170414d_3T2_PL2017,1.000000
4,578_FED_20170831c_3T2_PL2017,1.000000
4,579_FED_20170418_3T2_PL2017,1.000000
4,580_FED_20170418_3T2_PL2017,1.000000
4,581_FED_20170418_3T2_PL2017,1.000000
4,582_FED_20190726b_3T2_PL2017,1.000000
4,582_FED_20170420a_3T2_PL2017,1.000000
4,583_FED_20170720d_3T2_PL2017,1.000000
4,583_FED_20170420c_3T2_PL2017,1.000000
4,584_FED_20170421a_3T2_PL2017,1.000000
4,585_FED_20170329a_3T2_PL2017,1.000000
4,586_FED_20170331b_3T2_PL2017,1.000000
4,587_FED_20170423a_3T2_PL2017,1.000000
4,588_FED_20170422c_3T2_PL2017,1.000000
4,589_FED_20170422a_3T2_PL2017,1.000000
4,590_FED_20170422b_3T2_PL2017,1.000000
4,591_FED_20170422d_3T2_PL2017,1.000000
4,592_FED_20170423b_3T2_PL2017,1.000000
4,593_FED_20170423c_3T2_PL2017,1.000000
4,594_FED_20170423d_3T2_PL2017,1.000000
4,595_FED_20170425b_3T2_PL2017,1.000000
4,596_FED_20170426b_3T2_PL2017,1.000000
4,597_FED_20170427a_3T2_PL2017,1.000000
4,598_FED_20170428a_3T2_PL2017,1.000000
4,599_FED_20170427c_3T2_PL2017,1.000000
4,600_FED_20170428b_3T2_PL2017,1.000000
4,601_FED_20170501a_3T2_PL2017,1.000000
4,602_FED_20170526b_3T2_PL2017,1.000000
4,603_FED_20170502a_3T2_PL2017,1.000000
4,607_FED_20170517a_3T2_PL2017,1.000000
4,608_FED_20170518a_3T2_PL2017,1.000000
4,609_FED_20170523c_3T2_PL2017,1.000000
4,610_FED_20170523a_3T2_PL2017,1.000000
4,611_FED_20170524_3T2_PL2017,1.000000
4,613_FED_20170526a_3T2_PL2017,1.000000
4,614_FED_20170525a_3T2_PL2017,1.000000
4,617_FED_20170605_3T2_PL2017,1.000000
4,618_FED_20170612_3T2_PL2017,1.000000
4,619_FED_20170613_3T2_PL2017,1.000000
4,620_FED_20170613_3T2_PL2017,1.000000
4,624_FED_20170619b_3T2_PL2017,1.000000
4,625_FED_20170619a_3T2_PL2017,1.000000
4,626_FED_20170619c_3T2_PL2017,1.000000
4,627_FED_20170620a_3T2_PL2017,1.000000
4,628_FED_20170620_3T2_PL2017,1.000000
4,629_FED_20170620c_3T2_PL2017,1.000000
4,629_FED_20170922c_3T2_PL2017,1.000000
4,629_FED_20171215a_3T2_PL2017,1.000000
4,630_FED_20170621c_3T2_PL2017,1.000000
4,632_FED_20170623a_3T2_PL2017,1.000000
4,632_FED_20170825a_3T2_PL2017,1.000000
4,633_FED_20170626a_3T2_PL2017,1.000000
4,634_FED_20170626_3T2_PL2017,1.000000
4,635_FED_20170627_3T2_PL2017,1.000000
4,636_FED_20170628b_3T2_PL2017,1.000000
4,637_FED_20170628c_3T2_PL2017,1.000000
4,638_FED_20170628_3T2_PL2017,1.000000
4,640_FED_20170629c_3T2_PL2017,1.000000
4,641_FED_20170629b_3T2_PL2017,1.000000
4,642_FED_20170629a_3T2_PL2017,1.000000
4,643_FED_20170630c_3T2_PL2017,1.000000
4,645_FED_20170630e_3T2_PL2017,1.000000
4,647_FED_20170705_3T2_PL2017,1.000000
4,648_FED_20170707_3T2_PL2017,1.000000
4,649_FED_20170710c_3T2_PL2017,1.000000
4,654_Princeton_SUB01_20150903-0903-1536_PL2017,1.000000
4,655_FED_20170724a_3T2_PL2017,1.000000
4,656_FED_20170724c_3T2_PL2017,1.000000
4,657_POLY18_20170724b_3T2_PL2017,1.000000
4,658_FED_20170725d_3T2_PL2017,1.000000
4,659_FED_20170726d_3T2_PL2017,1.000000
4,660_FED_20170728c_3T2_PL2017,1.000000
4,661_FED_20170731b_3T2_PL2017,1.000000
4,662_FED_20170803b_3T2_PL2017,1.000000
4,663_POLY19_20170803c_3T2_PL2017,1.000000
4,664_FED_20170816a_3T2_PL2017,1.000000
4,665_FED_20170828b_3T2_PL2017,1.000000
4,665_FED_20170923b_3T2_PL2017,1.000000
4,666_FED_20170830a_3T2_PL2017,1.000000
4,667_FED_20170831a_3T2_PL2017,1.000000
4,668_POLY20_20170928a_3T2_PL2017,1.000000
4,669_FED_20171108a_3T2_PL2017,1.000000
4,670_FED_20171208a_3T2_PL2017,1.000000
4,671_FED_20190625a_3T2_PL2017,1.000000
4,671_FED_20190719a_3T2_PL2017,1.000000
4,671_FED_20180625a_3T2_PL2017,1.000000
4,672_FED_20180702a_3T2_PL2017,1.000000
4,674_FED_20180730b_3T2_PL2017,1.000000
4,676_FED_20180727a_3T2_PL2017,1.000000
4,677_FED_20180729a_3T2_PL2017,1.000000
4,678_FED_20180730a_3T2_PL2017,1.000000
4,679_FED_20180730c_3T2_PL2017,1.000000
4,680_FED_20180802b_3T2_PL2017,1.000000
4,681_FED_20180803a_3T2_PL2017,1.000000
4,682_FED_20190426a_3T2_PL2017,1.000000
4,682_FED_20191106c_3T2_PL2017,1.000000
4,682_FED_20180803b_3T2_PL2017,1.000000
4,683_FED_20180803c_3T2_PL2017,1.000000
4,684_FED_20180803d_3T2_PL2017,1.000000
4,685_FED_20180808a_3T2_PL2017,1.000000
4,686_FED_20180809a_3T2_PL2017,1.000000
4,687_FED_20180809b_3T2_PL2017,1.000000
4,687_FED_20190801a_3T2_PL2017,1.000000
4,688_FED_20180914a_3T2_PL2017,1.000000
4,689_FED_20181010a_3T2_PL2017,1.000000
4,690_FED_20181012a_3T2_PL2017,1.000000
4,691_FED_20181018a_3T2_PL2017,1.000000
4,692_FED_20181018b_3T2_PL2017,1.000000
4,693_FED_20181029a_3T2_PL2017,1.000000
4,694_FED_20181101a_3T2_PL2017,1.000000
4,695_FED_20181113a_3T2_PL2017,1.000000
4,696_FED_20181115a_3T2_PL2017,1.000000
4,697_FED_20181119a_3T2_PL2017,1.000000
4,698_FED_20181129a_3T2_PL2017,1.000000
4,699_FED_20181129b_3T2_PL2017,1.000000
4,700_FED_20181128a_3T2_PL2017,1.000000
4,701_POLY21_20181212a_3T2_PL2017,1.000000
4,702_FED_20181214a_3T2_PL2017,1.000000
4,703_FED_20181221a_3T2_PL2017,1.000000
4,704_FED_20190107a_3T2_PL2017,1.000000
4,705_FED_20190117a_3T2_PL2017,1.000000
4,706_FED_20190117b_3T2_PL2017,1.000000
4,713_FED_20190130a_3T2_PL2017,1.000000
4,721_FED_20190605a_3T2_PL2017,1.000000
4,724_FED_20190802a_3T2_PL2017,1.000000
4,725_FED_20190215a_3T2_PL2017,1.000000
4,726_FED_20190226a_3T2_PL2017,1.000000
4,727_FED_20190226b_3T2_PL2017,1.000000
4,728_FED_20190226c_3T2_PL2017,1.000000
4,729_FED_20190226d_3T2_PL2017,1.000000
4,730_FED_20190306a_3T2_PL2017,1.000000
4,731_FED_20190306b_3T2_PL2017,1.000000
4,732_FED_20190307_3T2_PL2017,1.000000
4,733_FED_20190307b_3T2_PL2017,1.000000
4,734_FED_20190313a_3T2_PL2017,1.000000
4,735_FED_20190314a_3T2_PL2017,1.000000
4,736_FED_20190314b_3T2_PL2017,1.000000
4,737_FED_20190314c_3T2_PL2017,1.000000
4,738_FED_20190319a_3T2_PL2017,1.000000
4,739_FED_20190319b_3T2_PL2017,1.000000
4,740_FED_20190319c_3T2_PL2017,1.000000
4,741_FED_20190320a_3T2_PL2017,1.000000
4,742_FED_20190320b_3T2_PL2017,1.000000
4,743_FED_20190320c_3T2_PL2017,1.000000
4,744_FED_20190320d_3T2_PL2017,1.000000
4,745_FED_20190321a_3T2_PL2017,1.000000
4,746_FED_20190328a_3T2_PL2017,1.000000
4,747_FED_20190328b_3T2_PL2017,1.000000
4,748_FED_20190328c_3T2_PL2017,1.000000
4,749_FED_20190404a_3T2_PL2017,1.000000
4,750_FED_20190404b_3T2_PL2017,1.000000
4,751_FED_20190404c_3T2_PL2017,1.000000
4,752_FED_20190404d_3T2_PL2017,1.000000
4,753_FED_20190405a_3T2_PL2017,1.000000
4,754_FED_20190405b_3T2_PL2017,1.000000
4,755_FED_20190411a_3T2_PL2017,1.000000
4,756_FED_20190411b_3T2_PL2017,1.000000
4,757_FED_20190411c_3T2_PL2017,1.000000
4,758_FED_20190411d_3T2_PL2017,1.000000
4,759_FED_20190415a_3T2_PL2017,1.000000
4,760_FED_20190415b_3T2_PL2017,1.000000
4,761_FED_20190416a_3T2_PL2017,1.000000
4,762_FED_20190416b_3T2_PL2017,1.000000
4,763_FED_20190416c_3T2_PL2017,1.000000
4,764_FED_20190416d_3T2_PL2017,1.000000
4,765_FED_20190417a_3T2_PL2017,1.000000
4,766_FED_20190418a_3T2_PL2017,1.000000
4,767_FED_20190724b_3T2_PL2017,1.000000
4,767_FED_20190402a_3T2_PL2017,1.000000
4,767_FED_20190418b_3T2_PL2017,1.000000
4,768_FED_20190517a_3T2_PL2017,1.000000
4,769_FED_20190522a_3T2_PL2017,1.000000
4,770_FED_20191120c_3T2_PL2017,1.000000
4,770_FED_20191204d_3T2_PL2017,1.000000
4,770_FED_20190523b_3T2_PL2017,1.000000
4,770_FED_20190713a_3T2_PL2017,1.000000
4,771_FED_20190525a_3T2_PL2017,1.000000
4,772_FED_20190525b_3T2_PL2017,1.000000
4,773_FED_20190605c_3T2_PL2017,1.000000
4,774_FED_20190605b_3T2_PL2017,1.000000
4,775_FED_20190611a_3T2_PL2017,1.000000
4,776_FED_20190611b_3T2_PL2017,1.000000
4,777_FED_20190611c_3T2_PL2017,1.000000
4,778_FED_20190614b_3T2_PL2017,1.000000
4,779_FED_20191106e_3T2_PL2017,1.000000
4,780_FED_20190625b_3T2_PL2017,1.000000
4,781_FED_20190625d_3T2_PL2017,1.000000
4,782_FED_20190626a_3T2_PL2017,1.000000
4,783_FED_20190627a_3T2_PL2017,1.000000
4,784_FED_20190712b_3T2_PL2017,1.000000
4,785_FED_20190714a_3T2_PL2017,1.000000
4,786_FED_20190719b_3T2_PL2017,1.000000
4,787_FED_20190719c_3T2_PL2017,1.000000
4,788_FED_20190724a_3T2_PL2017,1.000000
4,788_FED_20191120b_3T2_PL2017,1.000000
4,789_FED_20190726a_3T2_PL2017,1.000000
4,790_FED_20190730a_3T2_PL2017,1.000000
4,791_FED_20191023a_3T2_PL2017,1.000000
4,792_FED_20191023b_3T2_PL2017,1.000000
4,793_FED_20191023c_3T2_PL2017,1.000000
4,794_FED_20191023d_3T2_PL2017,1.000000
4,795_FED_20191030b_3T2_PL2017,1.000000
4,796_FED_20191030c_3T2_PL2017,1.000000
4,797_FED_20191030d_3T2_PL2017,1.000000
4,798_POLY22_20191014a_3T2_PL2017,1.000000
4,799_FED_20191031a_3T2_PL2017,1.000000
4,800_FED_20191102a_3T2_PL2017,1.000000
4,801_FED_20191113a_3T2_PL2017,1.000000
4,803_FED_20191113c_3T2_PL2017,1.000000
4,803_FED_20191120d_3T2_PL2017,1.000000
4,804_FED_20191122a_3T2_PL2017,1.000000
4,805_FED_20191204a_3T2_PL2017,1.000000
4,806_FED_20191204b_3T2_PL2017,1.000000
4,807_FED_20191204c_3T2_PL2017,1.000000
4,808_FED_20191210a_3T2_PL2017,1.000000
4,809_FED_20191212b_3T2_PL2017,1.000000
4,810_FED_20191212a_3T2_PL2017,1.000000
4,811_FED_20191213a_3T2_PL2017,1.000000
4,812_FED_20191213b_3T2_PL2017,1.000000
4,813_FED_20191213c_3T2_PL2017,1.000000
4,814_FED_20200113b_3T2_PL2017,1.000000
4,815_FED_20200113c_3T2_PL2017,1.000000
4,816_FED_20200117a_3T2_PL2017,1.000000
4,817_FED_20200117b_3T2_PL2017,1.000000
4,818_FED_20200117c_3T2_PL2017,1.000000
4,819_FED_20200117d_3T2_PL2017,1.000000
4,820_FED_20200120a_3T2_PL2017,1.000000
4,821_FED_20200305c_3T2_PL2017,1.000000
4,821_FED_20200123a_3T2_PL2017,1.000000
4,822_FED_20200123b_3T2_PL2017,1.000000
4,823_FED_20200123c_3T2_PL2017,1.000000
4,824_FED_20200130a_3T2_PL2017,1.000000
4,825_FED_20200130b_3T2_PL2017,1.000000
4,825_FED_20200220b_3T2_PL2017,1.000000
4,826_FED_20200130c_3T2_PL2017,1.000000
4,827_FED_20200130d_3T2_PL2017,1.000000
4,827_FED_20200305b_3T2_PL2017,1.000000
4,828_FED_20200205c_3T2_PL2017,1.000000
4,829_FED_20200211a_3T2_PL2017,1.000000
4,830_FED_20200213a_3T2_PL2017,1.000000
4,831_FED_20200213b_3T2_PL2017,1.000000
4,832_FED_20200220c_3T2_PL2017,1.000000
4,833_FED_20200224a_3T2_PL2017,1.000000
4,834_FED_20200303a_3T2_PL2017,1.000000
4,835_FED_20200305a_3T2_PL2017,1.000000
4,007_KAN_parametric_07_PL2017,1.000000
4,072_KAN_adapt_03_PL2017,1.000000
4,087_KAN_locmvpa_05_PL2017,1.000000
4,095_KAN_parametric_01_PL2017,1.000000
4,103_KAN_adapt_14_PL2017,1.000000
4,113_KAN_freqamb_02_PL2017,1.000000
4,115_KAN_action_07_PL2017,1.000000
4,120_KAN_action_08_PL2017,1.000000
4,121_KAN_action_09_PL2017,1.000000
4,123_KAN_adapt_09_PL2017,1.000000
