ROI,Subject,Effect, LocalizerSize,EffectSize
3,006_SWJN_12_PL2017,N, 46,0.321964
3,007_SWJN_13_PL2017,S, 46,3.607957
3,007_SWJN_13_PL2017,W, 46,2.401259
3,007_SWJN_13_PL2017,J, 46,2.382410
3,007_SWJN_13_PL2017,N, 46,1.999281
3,021_SWJNaudio_04_PL2017,S, 46,2.580477
3,021_SWJNaudio_04_PL2017,W, 46,1.662609
3,021_SWJNaudio_04_PL2017,J, 46,1.195075
3,021_SWJNaudio_04_PL2017,N, 46,1.145710
3,022_SWJNaudio_06_PL2017,S, 46,1.502789
3,022_SWJNaudio_06_PL2017,W, 46,0.807978
3,022_SWJNaudio_06_PL2017,J, 46,0.854546
3,022_SWJNaudio_06_PL2017,N, 46,0.782096
3,023_SWJNaudio_07_PL2017,S, 46,1.984777
3,023_SWJNaudio_07_PL2017,W, 46,1.190787
3,023_SWJNaudio_07_PL2017,J, 46,1.635140
3,023_SWJNaudio_07_PL2017,N, 46,0.644630
3,024_SWJNaudio_08_PL2017,S, 46,0.435283
3,024_SWJNaudio_08_PL2017,W, 46,0.538050
3,024_SWJNaudio_08_PL2017,J, 46,0.406935
3,024_SWJNaudio_08_PL2017,N, 46,0.245361
3,026_SWJNaudio_11_PL2017,S, 46,-0.229053
3,026_SWJNaudio_11_PL2017,W, 46,-0.251299
